$$ ========== Flap # 1 === From wing tip to wing root 
GRID    32410009        96.069  -79.511651.966  
GRID    42410009        96.069  79.5116 51.966  
GRID    32410013        95.4418 -77.959251.966  
GRID    42410013        95.4418 77.9592 51.966  
GRID    32410017        94.8146 -76.406851.966  
GRID    42410017        94.8146 76.4068 51.966  
GRID    32410021        94.1874 -74.854451.966  
GRID    42410021        94.1874 74.8544 51.966  
GRID    32410025        93.5602 -73.302151.966  
GRID    42410025        93.5602 73.3021 51.966  
GRID    32410029        92.933  -71.749751.966  
GRID    42410029        92.933  71.7497 51.966  
GRID    32410033        92.3058 -70.197351.966  
GRID    42410033        92.3058 70.1973 51.966  
GRID    32410037        91.6786 -68.644951.966  
GRID    42410037        91.6786 68.6449 51.966  
$ ========== COMMON NODES FOR CBUSH =========
GRID    32311016        97.0353 -77.315452.1291 
GRID    42311016        97.0353 77.3154 52.1291 
$ ========== COMMON NODES FOR CBUSH =========
GRID    32311028        95.1536 -72.658352.1291 
GRID    42311028        95.1536 72.6583 52.1291 
